date, pm25, pm10, o3, no2, so2, co
2021/4/7, 54, 12, 22, 20, 1, 1
2021/4/8, 41, 25, 22, 16, 2, 1
2021/4/9, 40, 40, 29, 24, 2, 1
2021/4/10, 50, 47, 35, 29, 3, 1
2021/4/11, 71, 64, 34, 31, 7, 4
2021/4/12, 79, 78, 35, 18, 3, 1
2021/4/13, 88, 70, 38, 24, 4, 2
2021/4/14, 96, 71, 38, 29, 5, 3
2021/4/15, 95, 31, 31, 10, 2, 2
2021/4/16, 45, 33, 37, 9, 3, 
2021/4/17, 48, 26, 30, 11, 2, 
2021/4/18, 44, 29, 30, 10, 3, 2
2021/4/19, 43, 24, 28, 11, 2, 1
2021/4/20, 47, 11, 23, 18, 2, 1
2021/4/21, 34, 30, 28, 18, 2, 1
2021/4/22, 54, 21, 31, 24, 3, 3
2021/4/23, 48, 6, 25, 19, 2, 1
2021/4/24, 28, 10, 24, 7, 2, 
2021/4/25, 30, 16, 23, 11, 2, 
2021/4/26, 43, 14, 16, 25, 2, 1
2021/4/27, 45, 13, 19, 14, 2, 1
2021/4/28, 37, 19, 28, 18, 1, 1
2021/4/29, 47, 33, 27, 23, 3, 1
2021/4/30, 61, 15, 33, 11, 2, 
2021/5/1, 40, 27, 32, 21, 2, 3
2021/5/2, 65, 18, 28, 14, 3, 
2021/5/3, 46, 8, 30, 7, 1, 1
2021/5/4, 24, 17, 33, 14, 2, 1
2021/5/5, 45, 31, 31, 20, 3, 1
2021/5/6, 59, 16, 33, 14, , 1
2021/5/7, 36, 16, 25, 18, 1, 2
2021/5/8, 48, 11, 25, 14, , 2
2021/5/9, 38, 17, 35, 15, , 1
2021/5/10, 45, 23, 36, 13, , 1
2021/5/11, 54, 41, 27, 24, 2, 2
2021/5/12, 73, 16, 33, 15, 1, 1
2021/5/13, 45, 28, 34, 23, 1, 1
2021/5/14, 61, 32, 35, 20, 1, 1
2021/5/15, 63, 27, 33, 16, 1, 2
2021/5/16, 58, 48, 40, 22, 3, 4
2021/5/17, 77, 57, 36, 16, 5, 
2021/5/18, 84, 38, 41, 18, 3, 1
