date, pm25, pm10, o3, no2, so2, co
2021/11/3, 58, 16, , 12, , 
2021/11/4, 41, 20, , 15, , 
2021/11/5, 51, 10, , 6, , 
2021/11/6, 21, 8, , 8, , 
2021/11/7, 19, 12, , 8, , 
2021/11/8, 33, 11, , 8, , 
2021/11/9, 26, 18, , 13, , 
2021/11/10, 26, , , 10, , 
2021/11/11, 43, , , 12, , 
2021/11/12, 44, , , 10, , 
2021/11/13, 26, , , 14, , 
2021/11/14, 24, , , 10, , 
2021/11/15, 24, 24, , 9, , 1
2021/11/16, 26, 19, , 7, , 1
2021/11/17, 36, 23, , 5, , 1
2021/11/18, 56, 15, , 6, , 
2021/11/19, 44, 7, , 5, , 1
2021/11/20, 24, 9, , 7, , 
2021/11/21, 25, 22, , 5, 1, 
2021/11/22, 24, 23, , 8, , 1
2021/11/23, 36, 15, , 6, , 1
2021/11/24, 30, 9, , 7, , 1
2021/11/25, 26, 17, , 4, , 
2021/11/26, 47, 19, , 7, , 2
2021/11/27, 47, 14, , 5, , 1
2021/11/28, 37, 21, , 7, , 3
2021/11/29, 48, 7, , 4, , 1
2021/11/30, 16, 11, , 12, , 1
2021/12/1, 28, 9, , 18, , 
2021/12/2, 30, 13, , 13, , 1
2021/12/3, 47, 8, , 11, , 
2021/12/4, 28, 16, , 21, , 3
2021/12/5, 50, 24, , 18, , 2
2021/12/6, 58, 14, , 17, , 2
2021/12/7, 44, 11, , 13, , 2
2021/12/8, 47, 12, , 14, , 2
2021/12/9, 47, 16, , 20, 1, 3
2021/12/10, 58, 15, , 20, , 3
2021/12/11, 57, 24, , 16, , 3
2021/12/12, 69, 18, , 17, , 4
2021/12/13, 54, 21, , 17, , 5
2021/12/14, 67, 16, , 18, , 3
2021/12/15, 48, 6, , 12, , 
2021/12/16, 15, 9, , 17, , 1
2021/12/17, 25, 8, , 16, , 1
2021/12/18, 18, 6, , 12, , 1
2021/12/19, 21, 12, , 9, , 1
2021/12/20, 27, 11, , 13, , 
2021/12/21, 29, 11, , 20, , 
2021/12/22, 41, 9, , 20, , 1
2021/12/23, 37, 10, , 13, , 1
2021/12/24, 36, 16, , 18, 1, 1
2021/12/25, 48, 8, , 9, , 
2021/12/26, 27, 11, , 15, , 1
2021/12/27, 43, 16, , 23, , 3
2021/12/28, 57, 37, , 34, 1, 11
2021/12/29, 92, 21, , 24, , 4
2021/12/30, 61, 11, , 18, , 2
2021/12/31, 47, 14, , 10, , 2
2022/1/1, 46, 6, , 7, , 
2022/1/2, 19, 10, , 15, , 2
2021/9/9, 47, 18, , 18, , 1
2021/9/10, 46, 21, , 17, , 2
2021/9/11, 54, 29, , 20, , 3
2021/9/12, 71, 33, , 20, , 3
2021/9/13, 61, 30, , 16, , 
2021/9/14, 21, 14, , 18, , 1
2021/9/15, 28, 14, , 11, , 2
2021/9/16, 27, 23, , 12, , 1
2021/9/17, 40, 19, , 15, , 3
2021/9/18, 38, 17, , 13, , 2
2021/9/19, 33, 19, , 8, , 3
2021/9/20, 27, 8, , 9, , 1
2021/9/21, 24, 7, , 12, , 2
2021/9/22, 31, 10, , 14, , 1
2021/9/23, 46, 17, , 15, , 2
2021/9/24, 30, 18, , 17, , 1
2021/9/25, 38, 18, , 18, , 1
2021/9/26, 21, 8, , 9, , 2
2021/9/27, 47, 22, , 11, , 2
2021/9/28, 48, 24, , 14, , 3
2021/9/29, 60, 37, , 13, , 4
2021/9/30, 43, 20, , 15, , 1
2021/4/1, 22, 16, , 27, , 2
2021/4/2, 28, 31, , 35, , 4
2021/4/3, 45, 27, , 24, , 3
2021/4/4, 37, 27, , 14, , 1
2021/4/5, 33, 37, , 15, , 1
2021/4/6, 52, 36, , 23, , 1
2021/4/7, 54, 9, , 22, , 1
2021/4/8, 40, 19, , 12, , 1
2021/1/30, 34, , , , , 
2021/1/31, 42, , , , , 
2021/2/1, 29, , , , , 
2021/2/2, 63, , , , , 
2021/2/3, 56, , , , , 
2021/2/4, 59, 11, , 14, , 1
2021/2/5, 42, 10, , 12, , 1
2021/2/6, 38, 9, , 16, , 1
2021/2/7, 36, 12, , 29, , 2
2021/2/8, 37, 31, , 56, 1, 6
2021/2/9, 58, 10, , 27, , 2
2021/2/10, 36, 15, , 34, , 2
2021/2/11, 54, 14, , 17, , 1
2021/2/12, 44, 7, , 14, , 2
2021/2/13, 27, 7, , 12, , 1
2021/2/14, 25, 10, , 27, , 2
2021/2/15, 32, 16, , 37, , 2
2021/2/16, 35, 10, , 26, , 1
2021/2/17, 40, 14, , 28, 1, 1
