date, pm25, pm10, o3, no2, so2, co
2022/1/28, 43, 26, , 29, 1, 5
2022/1/29, 83, 7, , 15, , 2
2022/1/30, 29, 12, , 19, , 3
2022/1/31, 51, 11, , 23, , 2
2022/2/1, 45, 5, , 18, , 1
2022/2/2, 22, 21, , 40, 1, 4
2022/2/3, 68, 20, , 33, 1, 4
2022/2/4, 68, 17, , 34, , 3
2022/2/5, 61, 20, , 34, 1, 2
2022/2/6, 70, 17, , 31, 1, 2
2022/2/7, 64, 7, , 24, , 2
2022/2/8, 32, 4, , 21, , 1
2022/2/9, 17, 4, , 23, , 1
2022/2/10, 16, 4, , 18, , 2
2022/2/11, 14, 2, , 12, , 1
2022/2/12, 9, 3, , 11, , 1
2022/2/13, 13, 7, , 20, , 2
2022/2/14, 33, 12, , 25, , 2
2022/2/15, 46, 12, , 22, 1, 1
2022/2/16, 44, 13, , 16, , 1
2022/2/17, 52, 6, , 19, , 2
2022/2/18, 25, 4, , 17, , 1
2022/2/19, 15, 2, , 11, , 1
2022/2/20, 9, 4, , 16, , 1
2022/2/21, 17, , , , , 
2022/2/23, 12, 8, , 19, , 2
2022/2/24, 21, 13, , 30, , 2
2022/2/25, 39, 9, , 23, , 2
2022/2/26, 28, 4, , 7, , 3
2022/2/27, 11, 8, , 20, , 2
2022/2/28, 22, , , , , 
2021/10/1, 45, 14, , 23, , 5
2021/10/2, 49, 17, , 16, , 6
2021/10/3, 55, 17, , 17, , 5
2021/10/4, 53, 10, , 14, , 4
2021/10/5, 35, 11, , 22, , 2
2021/10/6, 32, 17, , 27, , 6
2021/10/7, 51, 21, , 26, , 9
2021/10/8, 55, 18, , 21, , 7
2021/10/9, 54, 18, , 21, , 6
2021/10/10, 53, 17, , 27, , 8
2021/10/11, 48, 23, , 33, , 5
2021/10/12, 56, 16, , 25, , 3
2021/10/13, 49, 15, , 16, , 2
2021/10/14, 51, 4, , 12, , 2
2021/10/15, 16, 7, , 12, , 1
2021/10/16, 24, 6, , 13, , 1
2021/10/17, 21, 2, , 12, , 1
2021/10/18, 10, 2, , 11, , 
2021/10/19, 7, 3, , 11, , 1
2021/10/20, 9, 8, , 13, , 2
2021/10/21, 27, 8, , 9, , 1
2021/10/22, 21, 4, , 11, , 1
2021/10/23, 13, 1, , 6, , 
2021/10/24, 5, 5, , 14, , 1
2021/10/25, 16, 7, , 14, , 1
2021/10/26, 21, 11, , 13, , 2
2021/10/27, 35, 4, , 9, , 1
2021/10/28, 17, 4, , 13, , 1
2021/10/29, 15, 8, , 8, , 5
2021/10/30, 28, 10, , 13, , 2
2021/10/31, 39, 24, , 18, , 6
2021/11/1, 62, 25, , 17, , 7
2021/11/2, 72, 12, , 8, , 3
2021/11/3, 49, 7, , 11, , 2
2021/11/4, 29, 10, , 13, , 3
2021/11/5, 44, 4, , 6, , 3
2021/11/6, 15, 2, , 6, , 5
2021/11/7, 9, 6, , 10, , 2
2021/11/8, 23, 2, , 4, , 5
2021/11/9, 7, 8, , 12, , 6
2021/11/10, 14, 7, , 11, , 11
2021/11/11, 28, 8, , 11, , 12
2021/11/12, 34, 3, , 9, , 11
2021/11/13, 13, 4, , 10, , 10
2021/11/14, 15, 2, , 7, , 7
2021/11/15, 9, 8, , 9, , 12
2021/11/16, 17, 7, , 12, , 10
2021/11/17, 29, 16, , 11, , 2
2021/11/18, 54, 11, , 13, , 5
2021/11/19, 43, 2, , 9, , 10
2021/11/20, 11, 2, , 9, , 13
2021/11/21, 10, 6, , 8, , 9
2021/11/22, 11, 7, , 15, , 13
2021/11/23, 15, 6, , 15, , 4
2021/11/24, 21, 3, , 13, , 10
2021/11/25, 15, 11, , 11, , 1
2021/11/26, 44, 12, , 12, , 3
2021/11/27, 49, 7, , 10, , 3
2021/11/28, 29, 12, , 12, , 5
2021/11/29, 46, 2, , 6, , 3
2021/11/30, 9, 3, , 10, , 6
2021/12/1, 11, 4, , 16, , 2
2021/12/2, 17, 10, , 15, , 2
2021/12/3, 41, 4, , 8, , 1
2021/12/4, 16, 11, , 19, , 4
2021/12/5, 45, 14, , 13, , 3
2021/12/6, 54, 9, , 13, , 4
2021/12/7, 38, 10, , 10, , 3
2021/12/8, 43, 9, , 14, , 3
2021/12/9, 37, 12, , 17, 1, 3
2021/12/10, 49, 11, , 16, , 3
2021/12/11, 45, 17, , 13, 1, 3
2021/12/12, 62, 15, , 14, , 6
2021/12/13, 58, 17, , 15, 1, 5
2021/12/14, 62, 14, , 16, , 4
